open,high,low,volume,close
4.133999825,4.267499924,4.119999886,158480000,3.989500046
4.149499893,4.149499893,3.963000059,194702000,4.026000023
4.046500206,4.133500099,3.994499922,170752000,3.947999954
4.019000053,4.019000053,3.892499924,122434000,3.988500118
4.013000011,4.067500114,3.942500114,140386000,4.09499979
4.050499916,4.099999905,4.009500027,117406000,4.099500179
4.144000053,4.179999828,3.98300004,172080000,3.963999987
4.136499882,4.137499809,3.894000053,192642000,3.897500038
3.984499931,4.011499882,3.815500021,163860000,3.930500031
3.839999914,3.992500067,3.800499916,137446000,3.896500111
3.934999943,3.948499918,3.826499939,110974000,3.709500074
3.8125,3.832499981,3.700500011,175410000,3.755500078
3.689500093,3.802999973,3.665499926,186872000,3.680000067
3.726999998,3.810499907,3.671000004,160234000,3.797499895
3.697999954,3.798000097,3.654999971,136582000,3.89350009
3.771500111,3.947999954,3.756000042,160578000,3.898499966
3.924999952,4.055500031,3.871000051,147020000,3.798000097
3.837500095,3.898499966,3.769999981,112810000,3.782000065
3.805000067,3.851999998,3.750999928,69694000,3.919500113
3.751499891,3.924000025,3.727499962,133992000,3.855000019
3.925499916,3.974999905,3.837500095,111342000,3.882499933
3.88499999,3.954999924,3.79399991,98862000,3.899499893
3.885999918,3.900500059,3.819999933,101444000,4.152500153
3.91050005,4.239999771,3.874500036,215930000,4.246500015
4.120999813,4.272500038,4.105000019,187940000,4.28399992
4.165500164,4.28550005,4.156499863,152068000,4.276000023
4.270999908,4.320000172,4.228499889,109308000,4.377999783
4.314499855,4.397500038,4.264999866,165270000,4.31799984
4.337500095,4.359000206,4.25549984,112042000,4.354000092
4.34649992,4.383500099,4.308499813,89502000,4.329500198
4.379000187,4.427999973,4.241499901,121472000,4.284500122
4.315000057,4.374499798,4.252500057,100194000,4.203999996
4.25150013,4.260000229,4.100500107,124460000,4.15899992
4.141499996,4.164999962,4.050000191,108036000,4.107500076
4.184999943,4.197500229,4.06400013,109316000,4.132500172
4.125,4.215000153,4.032000065,155702000,4.079999924
4.140500069,4.147500038,4.050000191,109062000,4.147999763
4.107500076,4.172999859,4.074999809,108764000,3.957499981
4.120500088,4.121500015,3.927999973,194888000,3.884000063
3.948499918,3.954999924,3.8125,148310000,3.963500023
3.900000095,4.026500225,3.890000105,121628000,4.110000134
3.954999924,4.111499786,3.951499939,147208000,4.193999767
4.09499979,4.206999779,4.056499958,175506000,4.151500225
4.193500042,4.210000038,4.120500088,125406000,4.183000088
4.181000233,4.245999813,4.12349987,159696000,4.079999924
4.221000195,4.224999905,4.068500042,139624000,3.96600008
4.055500031,4.068500042,3.925499916,144372000,3.904999971
3.922499895,3.944499969,3.826999903,147376000,3.781500101
3.926500082,3.934499979,3.770499945,129830000,3.868000031
3.822999954,3.896500111,3.785000086,170814000,3.904999971
3.912499905,3.927000046,3.84100008,127190000,3.881500006
3.875999928,3.940999985,3.808500051,119522000,4.073500156
3.90350008,4.082499981,3.900500059,161004000,4.097499847
4.073999882,4.120999813,4.020999908,90872000,4.227499962
4.150000095,4.231999874,4.138999939,126780000,4.305500031
4.221000195,4.311999798,4.18599987,107238000,4.292500019
4.289999962,4.324999809,4.260000229,101032000,4.411499977
4.313499928,4.443999767,4.313000202,121132000,4.450500011
4.426000118,4.450500011,4.369999886,154572000,4.439499855
4.432499886,4.461500168,4.388999939,106592000,4.693500042
4.492000103,4.71999979,4.479499817,383242000,4.324500084
4.380000114,4.445000172,4.275000095,384092000,4.211999893
4.311999798,4.324500084,4.177999973,225586000,4.249000072
4.191999912,4.282000065,4.130000114,175498000,4.217000008
4.223499775,4.275000095,4.176000118,130058000,4.304500103
4.282000065,4.362500191,4.258500099,145064000,4.288000107
4.288000107,4.337500095,4.230999947,117738000,4.372000217
4.328000069,4.409999847,4.328000069,133260000,4.289999962
4.374000072,4.374000072,4.246500015,123558000,4.21449995
4.282000065,4.287499905,4.151000023,145588000,4.223499775
4.215499878,4.242000103,4.152500153,93860000,4.265999794
4.204999924,4.297999859,4.204999924,112560000,4.222000122
4.250500202,4.273499966,4.163499832,88812000,4.177999973
4.18200016,4.21999979,4.122499943,100500000,4.297999859
4.171000004,4.329999924,4.169000149,112388000,4.230000019
4.285999775,4.318500042,4.203499794,114248000,4.178999901
4.205500126,4.208499908,4.138999939,98494000,4.052999973
4.058000088,4.089000225,4.012499809,137772000,4.105999947
4.070499897,4.134500027,4.039500237,117688000,4.150000095
4.045499802,4.150000095,4.024499893,103412000,4.204500198
4.149000168,4.21750021,4.132999897,107500000,4.25
4.238999844,4.252999783,4.177000046,122614000,4.224999905
4.258500099,4.279500008,4.211999893,94464000,4.209499836
4.232999802,4.316999912,4.197500229,95820000,4.199999809
4.204999924,4.237999916,4.169000149,72276000,4.215499878
4.200500011,4.242499828,4.157000065,79954000,4.138000011
4.238999844,4.249499798,4.128499985,92414000,4.059500217
4.09649992,4.097499847,4.017499924,105276000,3.957999945
4.037000179,4.120999813,3.950000048,124916000,3.907000065
3.951999903,4.007500172,3.890000105,130254000,3.923000097
3.919500113,3.947999954,3.875499964,82804000,3.943500042
3.913500071,3.989000082,3.881500006,93430000,4.045000076
3.993000031,4.052000046,3.943500042,140752000,4.111999989
4.03000021,4.131499767,4.025000095,135524000,4.192500114
4.116499901,4.203499794,4.114999771,140462000,4.227000237
4.222000122,4.244999886,4.188000202,120138000,4.19299984
4.190499783,4.228499889,4.172999859,71440000,4.177499771
4.208499908,4.220499992,4.139500141,88936000,4.534999847
4.295499802,4.548999786,4.295000076,262286000,4.521999836
4.537499905,4.559500217,4.449999809,157454000,4.513999939
4.537000179,4.550000191,4.473499775,135390000,4.527999878
4.484499931,4.538000107,4.423999786,84186000,4.6875
4.572999954,4.709499836,4.554999828,165298000,4.618999958
4.640999794,4.724999905,4.611000061,113706000,4.605500221
4.599999905,4.635499954,4.538499832,101502000,4.526000023
4.572000027,4.612500191,4.487500191,85136000,4.610499859
4.552000046,4.640500069,4.53000021,70160000,4.585999966
4.59800005,4.616499901,4.505000114,87878000,4.668000221
4.612999916,4.708499908,4.571499825,170784000,4.552000046
4.625,4.644999981,4.518499851,132902000,4.492499828
4.502500057,4.55700016,4.479000092,100788000,4.433499813
4.512499809,4.546500206,4.413499832,140570000,4.545499802
4.466499805,4.553999901,4.420000076,139274000,4.698500156
4.574999809,4.723999977,4.557499886,148902000,4.761000156
4.739999771,4.835999966,4.711500168,193486000,4.78550005
4.75,4.797500134,4.712999821,93880000,4.679999828
4.808499813,4.8125,4.65350008,111828000,4.741499901
4.691500187,4.762499809,4.684000015,94400000,4.873000145
4.81099987,4.890999794,4.801000118,111136000,4.800499916
4.756499767,4.853000164,4.754000187,124842000,4.765999794
4.764999866,4.806000233,4.680500031,140768000,4.734000206
4.767499924,4.81400013,4.712500095,120348000,4.749000072
4.795499802,4.804999828,4.713500023,155552000,4.671000004
4.763500214,4.831500053,4.645500183,155224000,4.672500134
4.683000088,4.704999924,4.585000038,330370000,5.924499989
5.552499771,5.982500076,5.531000137,1166116000,6.231999874
5.960499763,6.28399992,5.924499989,645424000,6.103499889
6.146500111,6.212999821,5.971000195,406084000,6.081999779
6.078499794,6.256000042,6.038000107,337754000,6.129000187
6.195000172,6.215000153,6.006000042,256436000,5.940499783
6.098499775,6.144999981,5.91050005,266244000,5.941999912
5.933000088,5.974999905,5.835499763,225600000,5.918499947
5.883500099,5.943999767,5.831500053,189570000,5.855000019
5.949999809,5.962500095,5.837999821,152350000,6.030499935
5.873000145,6.047500134,5.8125,181736000,6.309999943
6.150000095,6.348999977,6.133500099,264520000,6.333499908
6.355500221,6.415999889,6.279500008,172484000,6.507500172
6.340000153,6.530499935,6.300000191,210586000,6.495500088
6.553999901,6.565499783,6.416500092,148684000,6.526500225
6.499000072,6.607500076,6.499000072,144202000,6.648499966
6.558000088,6.649499893,6.487500191,147536000,6.579500198
6.605999947,6.728000164,6.548999786,180366000,6.5625
6.570000172,6.59250021,6.46600008,154960000,6.564499855
6.545000076,6.570499897,6.476500034,104270000,6.449500084
6.52699995,6.52699995,6.423999786,119964000,6.482999802
6.388000011,6.499499798,6.370500088,133052000,6.650000095
6.552499771,6.650000095,6.550000191,137562000,6.646999836
6.678500175,6.716499805,6.611000061,146394000,6.701499939
6.665500164,6.710000038,6.619999886,101424000,6.586999893
6.514999866,6.650000095,6.493999958,88452000,6.795499802
6.609499931,6.803999901,6.607999802,202390000,6.925000191
6.847000122,6.96750021,6.787499905,193152000,7.112500191
6.957499981,7.133500099,6.947999954,235960000,7.058499813
7.181000233,7.295499802,7.038499832,330470000,6.879000187
7.171000004,7.172500134,6.75549984,296548000,6.710499763
6.900000095,6.949999809,6.691999912,156740000,6.705500126
6.715000153,6.803999901,6.643499851,160056000,6.565499783
6.730000019,6.735499859,6.491000175,252658000,6.769000053
6.620500088,6.809500217,6.619999886,226872000,6.707499981
6.803500175,6.814499855,6.659999847,160934000,6.568999767
6.625,6.63049984,6.46750021,200458000,6.511499882
6.538000107,6.623000145,6.479499817,148576000,6.418000221
6.546500206,6.572500229,6.382500172,205226000,6.345499992
6.467999935,6.504000187,6.34499979,169530000,6.423999786
6.395500183,6.439499855,6.28249979,192108000,6.639500141
6.524000168,6.659999847,6.509500027,189472000,6.6875
6.688000202,6.799499989,6.632500172,165150000,6.947000027
6.739999771,6.952499866,6.71750021,190922000,6.923500061
6.960000038,6.985000134,6.876999855,102576000,6.965499878
6.987500191,7.098999977,6.926499844,175278000,6.970499992
7.064499855,7.129000187,6.927499771,168012000,6.824500084
6.920000076,6.920000076,6.763999939,138264000,6.725999832
6.854499817,6.863999844,6.725999832,90460000,6.695000172
6.8125,6.830500126,6.657000065,151998000,6.734499931
6.671500206,6.774000168,6.590499878,177038000,6.612500191
6.730000019,6.736499786,6.582499981,143576000,6.5
6.600500107,6.616000175,6.440000057,220604000,6.676000118
6.527999878,6.684000015,6.451499939,196610000,6.515500069
6.631000042,6.639999866,6.460499763,175588000,6.367499828
6.449500084,6.491000175,6.327499866,181926000,6.455500126
6.394999981,6.485499859,6.287499905,214464000,6.367499828
6.456999779,6.519000053,6.320000172,195498000,6.356999874
6.459000111,6.482500076,6.353000164,307530000,6.38049984
6.315499783,6.400000095,6.216499805,177852000,6.289000034
6.356500149,6.460000038,6.254000187,181494000,6.330999851
6.362999916,6.40749979,6.25,199412000,6.071499825
6.28000021,6.383500099,6.038000107,231378000,6.015500069
6.105000019,6.113999844,5.906000137,240478000,5.973999977
6.027999878,6.149000168,5.953000069,191180000,6.137499809
6.051499844,6.166500092,5.940000057,295306000,6.301499844
6.22149992,6.360000134,6.139999866,545862000,6.270500183
6.488500118,6.59250021,6.206999779,589426000,5.943500042
6.15899992,6.243000031,5.690999985,755488000,5.906000137
5.939499855,5.948999882,5.71999979,461594000,5.954999924
5.855999947,5.980500221,5.828000069,248118000,5.796999931
5.93200016,6.016499996,5.787000179,255680000,5.86950016
5.794000149,5.882500172,5.704999924,220496000,5.841499805
5.968999863,6.050000191,5.828000069,197804000,5.901500225
5.909999847,5.954500198,5.849999905,184460000,5.868000031
5.900000095,5.930500031,5.800000191,124664000,6.004499912
5.860499859,6.020999908,5.824999809,166870000,5.982999802
5.949500084,5.997000217,5.875,161470000,5.87650013
6.002999783,6.025000095,5.859000206,178654000,5.815499783
5.853499889,5.856500149,5.777500153,178896000,5.903999805
5.791999817,5.925499916,5.741000175,196002000,5.875999928
5.895500183,5.954500198,5.849999905,142312000,5.900499821
5.868500233,5.948500156,5.809000015,136146000,5.861999989
5.900499821,5.962500095,5.825500011,141364000,5.986000061
5.897999763,5.989999771,5.857500076,147798000,5.909999847
5.908500195,5.916999817,5.792500019,190668000,5.920000076
5.894000053,5.97149992,5.849999905,114432000,6.227000237
5.934999943,6.232999802,5.87650013,265930000,6.276500225
6.250500202,6.367499828,6.239999771,241950000,6.294499874
6.269999981,6.347000122,6.22149992,128808000,6.426499844
6.298999786,6.442500114,6.27850008,150194000,6.445499897
6.456500053,6.472499847,6.353499889,135386000,6.50549984
6.414999962,6.542500019,6.385499954,112118000,6.440999985
6.479499817,6.540500164,6.398499966,121416000,6.525499821
6.455500126,6.558499813,6.423999786,112514000,6.678999901
6.522500038,6.681000233,6.518000126,144816000,6.59100008
6.710000038,6.710000038,6.559000015,123016000,6.556499958
6.585000038,6.599999905,6.431499958,126584000,6.58949995
6.561999798,6.614500046,6.525000095,82650000,6.566999912
6.620500088,6.634500027,6.56099987,87176000,6.638000011
6.551000118,6.642499924,6.521999836,100426000,6.517499924
6.685500145,6.685500145,6.482999802,178100000,6.523499966
6.510000229,6.547999859,6.43200016,107668000,6.462999821
6.544499874,6.546999931,6.40350008,84262000,6.40199995
6.43200016,6.46999979,6.360000134,93928000,6.736499786
6.456999779,6.845499992,6.40199995,324192000,6.752999783
6.744999886,6.849500179,6.688000202,131314000,6.756000042
6.768499851,6.831500053,6.716499805,92538000,6.828999996
6.787000179,6.909500122,6.768000126,123854000,6.788499832
6.800000191,6.840000153,6.723999977,92012000,6.590499878
6.789999962,6.825500011,6.559000015,175716000,6.574500084
6.642499924,6.686999798,6.539000034,116330000,6.777999878
6.561500072,6.800000191,6.559000015,159006000,6.743500233
6.797999859,6.803999901,6.69299984,118908000,7.047999859
6.735499859,7.0625,6.735499859,253782000,7.002999783
7.035999775,7.066500187,6.953499794,120222000,7.059999943
7,7.145500183,6.984000206,108906000,7.007999897
7.061500072,7.098999977,6.955999851,95710000,7.214000225
7.017000198,7.224999905,6.960000038,158006000,7.290999889
7.227499962,7.354499817,7.199999809,156592000,7.108500004
7.243999958,7.358500004,7.072500229,167936000,7.121500015
7.117499828,7.183499813,6.956500053,120440000,7.210000038
7.191500187,7.231999874,7.105000019,86234000,7.321499825
7.258500099,7.449999809,7.176000118,147488000,7.504499912
7.350500107,7.554500103,7.294000149,303316000,7.181499958
7.269000053,7.454500198,7.120999813,379504000,7.355500221
7.159999847,7.386499882,7.144999981,186366000,7.100999832
7.277500153,7.322000027,7.055500031,172780000,6.96750021
7.129499912,7.137499809,6.934500217,184706000,7.086500168
7.004499912,7.122499943,6.989500046,126284000,6.855000019
7.070000172,7.070000172,6.845499992,122270000,6.874499798
6.860000134,6.972000122,6.805500031,113092000,6.491499901
6.781000137,6.790500164,6.419000149,253356000,6.546500206
6.400000095,6.580500126,6.377500057,189162000,6.435500145
6.5,6.616499901,6.03000021,203780000,6.249000072
6.398499966,6.559000015,6.188000202,238552000,6.564499855
6.486499786,6.610499859,6.462999821,136122000,6.522999763
6.497499943,6.653999805,6.423500061,120882000,6.693500042
6.570499897,6.706500053,6.484000206,118090000,6.573500156
6.696499825,6.849500179,6.550000191,118804000,6.426499844
6.518000126,6.550000191,6.337999821,105556000,6.445499897
6.412000179,6.497499943,6.289999962,112844000,6.31400013
6.506999969,6.5625,6.275499821,105138000,6.229499817
6.275499821,6.396500111,6.190000057,129266000,5.985499859
6.131999969,6.25,5.93900013,171888000,6.136000156
5.894999981,6.24849987,5.875999928,159338000,6.105999947
6.128499985,6.224999905,6.03249979,90718000,6.243000031
5.927000046,6.259500027,5.925000191,138268000,6.16050005
6.252500057,6.289500237,6.114999771,139292000,6.335000038
6.249000072,6.34250021,6.03000021,94954000,6.272999763
6.303500175,6.380000114,6.200500011,79096000,6.162000179
6.24849987,6.328499794,6.151000023,73190000,6.315499783
6.201000214,6.321499825,6.082499981,95294000,6.438000202
6.3125,6.457499981,6.242499828,105538000,6.138500214
6.316500187,6.409999847,6.109000206,109954000,6.100500107
6.291999817,6.330500126,6.083499908,131328000,5.941999912
6.099999905,6.099999905,5.789999962,229688000,5.895500183
6.015500069,6.073500156,5.868000031,147384000,6.16050005
6,6.175000191,5.960000038,121236000,6.151500225
6.069499969,6.176499844,6.014500141,84092000,6.191500187
6.211999893,6.284999847,6.175000191,78460000,6.342000008
6.159999847,6.346000195,6.125,90820000,6.34499979
6.269499779,6.399000168,6.268000126,79286000,6.294499874
6.336999893,6.389999866,6.234499931,69580000,6.291500092
6.323999882,6.374000072,6.253499985,76720000,6.127500057
6.33949995,6.374000072,6.070499897,106554000,6.115499973
6.132500172,6.261499882,6.077499866,124144000,6.072500229
6.105500221,6.160999775,6.001999855,109102000,5.916500092
6.030499935,6.042500019,5.840000153,155422000,6.050000191
5.907000065,6.087999821,5.881499767,115394000,5.889999866
5.942500114,6.001999855,5.855000019,112244000,5.430500031
5.813000202,5.823999882,5.300499916,257326000,5.462999821
5.428999901,5.633999825,5.405499935,194814000,5.547999859
5.445000172,5.584499836,5.335000038,170596000,5.456999779
5.546000004,5.564499855,5.427999973,89542000,5.502999783
5.53249979,5.62650013,5.449999809,104386000,5.671500206
5.492000103,5.681499958,5.490499973,98820000,5.81099987
5.750999928,5.874000072,5.703499794,135500000,5.862999916
5.827499866,5.869999886,5.732500076,81302000,5.975500107
5.890500069,5.985000134,5.866000175,95672000,6.182499886
6.034500122,6.243999958,6.014999866,141822000,6.164999962
6.151500225,6.1875,6.073500156,105140000,6.103000164
6.006499767,6.124000072,5.962999821,120954000,5.924499989
6.06400013,6.096000195,5.900499821,124558000,5.997000217
5.919000149,6.037000179,5.849999905,100618000,6.005000114
6.030499935,6.03550005,5.875500202,135700000,5.871500015
6.031000137,6.0625,5.862999916,100234000,6.003499985
5.935500145,6.043499947,5.901000023,300068000,5.943500042
5.296500206,5.964000225,5.289999962,848422000,5.920000076
5.913000107,5.929999828,5.743999958,222756000,5.856500149
5.921500206,5.925000191,5.753499985,155922000,5.856500149
5.849999905,5.909999847,5.820000172,109446000,5.842999935
5.899499893,5.943500042,5.776000023,123516000,5.894499779
5.776500225,5.936999798,5.725500107,141550000,6.003499985
5.957499981,6.019000053,5.878499985,108874000,6.120999813
6,6.143499851,5.984000206,119076000,6.379000187
6.152999878,6.423500061,6.150000095,185416000,6.391499996
6.338500023,6.400000095,6.290999889,85646000,6.415999889
6.335999966,6.420000076,6.295000076,101304000,6.441500187
6.422999859,6.496500015,6.392499924,101716000,6.5
6.397500038,6.5,6.368999958,114138000,6.294499874
6.40500021,6.406000137,6.260000229,110834000,6.328000069
6.188000202,6.349999905,6.177499771,87358000,6.234499931
6.302999973,6.374000072,6.212999821,79532000,6.303500175
6.180500031,6.368500233,6.15199995,80494000,6.44299984
6.367000103,6.499000072,6.33949995,100894000,6.482500076
6.462500095,6.540500164,6.413000107,158030000,6.378499985
6.460999966,6.500999928,6.34100008,111650000,6.388000011
6.360000134,6.40199995,6.301000118,83402000,6.329999924
6.393000126,6.460999966,6.324999809,77226000,6.226500034
6.270500183,6.271999836,6.15899992,107394000,6.34250021
6.192500114,6.368500233,6.191500187,106890000,6.243000031
6.357500076,6.379499912,6.241000175,93890000,6.331999779
6.272999763,6.331999779,6.112500191,101600000,6.189499855
6.301499844,6.347499847,6.184500217,68520000,6.241499901
6.142499924,6.295000076,6.125,84512000,6.624499798
6.31799984,6.630000114,6.308499813,142766000,6.760499954
6.608500004,6.760499954,6.602499962,108148000,6.939499855
6.844500065,6.974999905,6.831500053,131624000,6.861000061
6.877999783,6.929999828,6.844500065,77660000,6.956999779
6.896500111,6.985000134,6.822500229,116570000,7.019000053
7.019499779,7.068500042,6.962999821,99160000,7.122000217
7.037499905,7.130000114,7.001999855,100872000,7.253499985
7.203499794,7.287000179,7.188000202,101548000,7.287499905
7.224999905,7.335000038,7.191500187,86388000,7.272500038
7.243999958,7.281000137,7.177999973,98072000,7.406499863
7.269999981,7.411499977,7.257999897,116540000,7.415999889
7.445000172,7.448999882,7.324999809,145192000,7.565000057
7.434999943,7.597499847,7.367499828,128988000,7.536499977
7.538000107,7.665500164,7.480000019,150840000,7.591499805
7.492000103,7.635000229,7.454999924,132248000,7.642499924
7.559999943,7.796000004,7.548500061,141312000,8.036499977
7.771500111,8.044500351,7.770999908,211812000,7.968500137
8.01099968,8.06000042,7.894000053,128926000,7.985000134
7.992000103,8.043999672,7.74450016,169884000,7.949500084
7.951499939,8.088999748,7.887499809,145750000,7.853000164
8.000499725,8.046500206,7.78000021,152120000,7.685500145
7.854000092,7.872000217,7.610000134,173668000,7.769499779
7.697500229,7.797999859,7.639500141,106930000,8.043499947
7.854000092,8.060500145,7.850500107,112400000,7.769999981
8.029999733,8.034000397,7.730000019,121216000,7.813499928
7.825500011,7.869999886,7.669499874,92440000,7.777500153
7.758999825,7.81400013,7.638999939,138368000,7.651500225
7.74450016,7.831500053,7.617000103,89728000,7.823999882
7.625500202,7.847499847,7.570000172,105616000,7.758500099
7.834499836,7.83949995,7.692500114,112656000,7.776500225
7.757999897,7.847499847,7.711500168,80482000,8.232000351
7.921000004,8.244000435,7.837500095,202710000,8.17800045
8.25,8.25949955,8.090999603,126626000,7.933499813
8.034000397,8.140000343,7.849999905,150500000,7.933499813
7.93900013,7.993500233,7.828499794,115808000,8.24849987
8.133500099,8.306500435,8.064499855,269650000,8.456500053
8.12250042,8.508500099,8.113499641,326368000,8.449999809
8.578499794,8.599499702,8.416000366,130618000,8.49750042
8.378499985,8.550000191,8.375,93792000,8.375499725
8.445500374,8.487500191,8.326999664,114436000,8.342000008
8.415499687,8.424500465,8.25249958,93688000,8.261500359
8.289999962,8.425000191,8.24050045,99970000,8.12899971
8.222499847,8.229000092,8.076000214,104798000,8.230500221
8.1875,8.296999931,8.168000221,85200000,8.423500061
8.270000458,8.430500031,8.114500046,122242000,8.446499825
8.493000031,8.62650013,8.420000076,147918000,8.538499832
8.467499733,8.582500458,8.429499626,104244000,8.599499702
8.541999817,8.659999847,8.43900013,114120000,8.513500214
8.633500099,8.656999588,8.453000069,79572000,8.666500092
8.529500008,8.668499947,8.470499992,108806000,8.518500328
8.550000191,8.602499962,8.470999718,113834000,8.284000397
8.505999565,8.562999725,8.25249958,143212000,7.945000172
8.258000374,8.267499924,7.927999973,192972000,7.888999939
7.936999798,8.045499802,7.838500023,131428000,7.917500019
7.892000198,8.042499542,7.877500057,90498000,8.208499908
8.036999702,8.25,8.036999702,124506000,8.241000175
8.197500229,8.249500275,8.142000198,89296000,8.519499779
8.255000114,8.529999733,8.25,122850000,8.409999847
8.430500031,8.440500259,8.230999947,129306000,8.862500191
8.576499939,8.894499779,8.576499939,200850000,8.859999657
8.868000031,8.918999672,8.807999611,85432000,8.974499702
8.999500275,9.092000008,8.878499985,193900000,8.770000458
8.847499847,8.885000229,8.744999886,135244000,8.827500343
8.958000183,8.965999603,8.800000191,115402000,8.826499939
8.843000412,8.87250042,8.696000099,110752000,8.784000397
8.774999619,8.819999695,8.702500343,98150000,8.902500153
8.776000023,8.921500206,8.729999542,113084000,8.838500023
9.024999619,9.07349968,8.828499794,101542000,8.814499855
8.874500275,8.907999992,8.760000229,74538000,8.742500305
8.888500214,8.905500412,8.68999958,91110000,8.781000137
8.744000435,8.797499657,8.668000221,71310000,8.712499619
8.81649971,8.897000313,8.686499596,84050000,8.69699955
8.713999748,8.788000107,8.654500008,73706000,8.778499603
8.68599987,8.949999809,8.679499626,116210000,8.902000427
8.779000282,8.914999962,8.751999855,82430000,8.87899971
8.920499802,8.9375,8.850999832,90146000,9.164500237
8.963500023,9.199000359,8.902000427,174706000,9.237500191
9.194000244,9.282500267,9.130000114,102220000,9.237999916
9.25,9.272500038,9.205499649,51562000,9.129500389
9.217000008,9.248999596,9.094499588,67164000,9.107000351
9.095000267,9.156999588,9.022500038,44988000,9.054499626
9.104999542,9.138500214,9.052499771,39500000,9.168499947
9.090000153,9.217499733,9.020500183,62402000,9.137499809
9.196000099,9.227499962,9.137499809,39224000,9
9.097999573,9.114999771,8.975500107,69038000,9.211000443
9.068499565,9.300000191,9.060500145,106628000,9.250499725
9.307499886,9.385000229,9.18900013,100636000,9.37100029
9.204999924,9.37250042,9.203499794,68376000,9.293000221
9.324999809,9.370499611,9.262499809,63594000,9.274499893
9.394000053,9.422499657,9.187000275,104434000,9.234000206
9.251999855,9.264499664,9.125499725,67518000,9.217000008
9.270999908,9.300000191,9.160499573,56284000,9.204000473
9.267999649,9.269000053,9.164999962,53582000,9.276499748
9.180000305,9.322500229,9.175499916,67340000,9.4375
9.274999619,9.44699955,9.24600029,73256000,9.5625
9.432999611,9.579999924,9.412500381,77924000,9.343500137
9.545000076,9.550000191,9.310500145,77648000,9.097999573
9.264499664,9.342499733,9.050000191,114198000,8.87100029
9.149999619,9.162500381,8.842000008,136124000,8.842499733
8.897500038,8.924500465,8.707500458,112006000,8.835000038
8.774999619,8.837499619,8.713999748,93020000,8.769499779
8.875499725,8.894499779,8.731499672,75244000,9.222499847
8.873999596,9.25,8.86550045,291888000,8.55700016
8.572500229,8.685500145,8.345000267,398164000,8.482000351
8.508000374,8.57199955,8.370499611,134362000,8.605500221
8.526000023,8.654999733,8.475500107,101718000,8.67650032
8.571000099,8.760000229,8.543499947,90950000,8.685500145
8.675000191,8.733499527,8.597499847,73578000,8.796500206
8.699999809,8.859499931,8.6875,86956000,8.821499825
8.807499886,8.87749958,8.738499641,105094000,9.152999878
8.833000183,9.155500412,8.829500198,155898000,9.265000343
9.157500267,9.32349968,9.112999916,166254000,9.310500145
9.219499588,9.362000465,9.180000305,106628000,9.462499619
9.277999878,9.475000381,9.268500328,89758000,9.520999908
9.462499619,9.569999695,9.417499542,81226000,9.451499939
9.436499596,9.524499893,9.412500381,77818000,9.331000328
9.488499641,9.5,9.317500114,92564000,9.387999535
9.288499832,9.454500198,9.265500069,68510000,9.324999809
9.376999855,9.425000191,9.256500244,83572000,9.020999908
9.184000015,9.236000061,8.965999603,112742000,8.833999634
9.012499809,9.057499886,8.719499588,109640000,8.887499809
8.843000412,8.987500191,8.727999687,93130000,8.862000465
8.947500229,9.037500381,8.854999542,83828000,8.664500237
8.695500374,8.794500351,8.607500076,135664000,8.472000122
8.67650032,8.697999954,8.43350029,116942000,8.600999832
8.454500198,8.664999962,8.417499542,103714000,8.639499664
8.685500145,8.722999573,8.602499962,82764000,8.583499908
8.630999565,8.637499809,8.475500107,98486000,8.454000473
8.595999718,8.604499817,8.312000275,118658000,8.344499588
8.469499588,8.485500336,8.336000443,84380000,8.452500343
8.333499908,8.487500191,8.194999695,142178000,8.30700016
8.353500366,8.423500061,8.241000175,119968000,8.403499603
8.274999619,8.460000038,8.206000328,92198000,8.336500168
8.329999924,8.404000282,8.228500366,80440000,8.25399971
8.069499969,8.343999863,8.038000107,98690000,8.234999657
8.234999657,8.406999588,8.143500328,104162000,8.048500061
8.295499802,8.31499958,8.038999557,129428000,8.090999603
8.059499741,8.177000046,8.029500008,148854000,8.225999832
8.168499947,8.289500237,8.086000443,81102000,8.130000114
8.203499794,8.222000122,8.112500191,72228000,8.265999794
8.114999771,8.312999725,8.041000366,94426000,8.555000305
8.410499573,8.600000381,8.368000031,125664000,8.548999786
8.581999779,8.674500465,8.515000343,85876000,8.467499733
8.590000153,8.625,8.462499619,68016000,8.730999947
8.536499977,8.741999626,8.503499985,97692000,8.970999718
8.888999939,9.057999611,8.883000374,137186000,9.006500244
8.965499878,9.078499794,8.925000191,96530000,9.006500244
9.079000473,9.162500381,8.929499626,113682000,9.147000313
9.044500351,9.180500031,9.034500122,83728000,9.264499664
9.104999542,9.31799984,9.090000153,111384000,9.137999535
9.307499886,9.413499832,9.055999756,108614000,9.245499611
9.138999939,9.258500099,9.088000298,91280000,9.235500336
9.262999535,9.31099987,9.138999939,74528000,9.201999664
9.243000031,9.324500084,9.092499733,65942000,9.024000168
9.152999878,9.229499817,8.970999718,106690000,9.114500046
9.041500092,9.144000053,8.989999771,84326000,9.090999603
9.069499969,9.104000092,8.968000412,71764000,9.000499725
9.050000191,9.088999748,8.951000214,85448000,8.916999817
8.918999672,8.945500374,8.768500328,92330000,8.940999985
8.917499542,8.973500252,8.829999924,52920000,9.193499565
9.081000328,9.25,9.079500198,81350000,9.294500351
9.227999687,9.298500061,9.152500153,66962000,9.270999908
